Name;CodIBGE;Categoria;Longitude;Latitude
NÚCLEO HABITACIONAL 2 (NS-2);3135050;POVOADO;-43.9469586229284;-15.1546371679857
NÚCLEO HABITACIONAL 1 - ÁREA F;3135050;POVOADO;-43.9484499211288;-15.1209196598777
NÚCLEO HABITACIONAL 2 - ÁREA F;3135050;POVOADO;-43.9246317220432;-15.150726141768
SERRA DE JOÃO ALVES;2920205;POVOADO;-43.7519609769342;-14.4397529637525
JULIÃO;2920205;POVOADO;-43.6726106169707;-14.2949135244505
PINDORAMA;2917334;POVOADO;-43.5690588014939;-14.554580055648
SEM DENOMINAÇÃO;3146552;POVOADO;-43.2238149162236;-15.3495122474389
PACUÍ;3142908;POVOADO;-43.2568261948691;-15.2102306682935
POÇÕES;3142908;POVOADO;-43.2004615147696;-15.2243639304661
ENGENHO;3127339;POVOADO;-43.1191906061733;-15.1726385148977
BREJO DOS MÁRTIRES;3127339;POVOADO;-43.1511541049653;-15.0439369687318
CRISTINO;3141009;POVOADO;-42.932289734153;-15.4150677678288
RIACHINHO;3142908;POVOADO;-43.0196232254045;-15.2996538066606
CANA-BRAVA;3142908;POVOADO;-42.9647883128645;-15.2500943351088
PEDREIRAS;3142908;POVOADO;-42.9342396542943;-15.3168120801311
REBENTÃO;3142908;POVOADO;-42.9083836875219;-15.2509019762934
PAJEÚ;3142908;POVOADO;-42.8948816247741;-15.2816187614966
CHARCO;3124302;POVOADO;-42.8349669395022;-14.9928650181592
MINGU;3124302;POVOADO;-42.8085708069733;-14.9631547496641
SANTO ANTÔNIO;3124302;POVOADO;-42.7726160574441;-14.9682381175956
PIRANHAS;2930006;POVOADO;-43.130790005987;-14.6630246847647
NÚCLEO 3;2930006;POVOADO;-42.8757600754134;-14.7504383641328
AGROVILA LLL;2930006;POVOADO;-42.9030010210701;-14.7051171771333
MATO GROSSO;2930006;POVOADO;-42.8843115002541;-14.6191141531719
ESTREITO;3124302;POVOADO;-42.8189590001191;-14.8362424301148
ESTREITO;2932606;POVOADO;-42.807449302209;-14.8236887694318
NÚCLEO 2;2932606;POVOADO;-42.847143509433;-14.7868729106655
NÚCLEO 1;2932606;POVOADO;-42.8174490188193;-14.7702569003086
CANTINHO;2932606;POVOADO;-42.8144871908197;-14.7365498230009
PAUS PRETOS;2924504;POVOADO;-42.7775818610649;-14.5274657889416
CRUZ;3305208;POVOADO;-42.1429919675391;-22.7875459027499
SÃO MATEUS;3305208;POVOADO;-42.0934899763811;-22.7860355044623
BOTAFOGO;3305208;POVOADO;-42.0765064427138;-22.7432887983459
DE BOA ESPERANÇA;3301306;POVOADO;-42.0874363233991;-22.4696521860461
SÃO GERALDO;3172103;POVOADO;-42.5978960518432;-21.8168550595969
SÃO MARTINHO;3138401;POVOADO;-42.579039101545;-21.6461478783192
ARRAIAL DOS MONTES;3138401;POVOADO;-42.5895556371117;-21.5666920087011
BARRA DOS PASSOS;3305901;POVOADO;-42.2082616401083;-22.0988367039663
MANOEL DE MORAIS;3304607;POVOADO;-42.1357264107563;-22.0285860767195
ROCHA LEÃO;3304524;POVOADO;-42.0107756884234;-22.4255639508115
AREIA BRANCA;3302403;POVOADO;-42.0348056254652;-22.338629194715
CANTAGALO;3304524;POVOADO;-41.9383816352208;-22.4114183008055
MAR DO NORTE;3304524;POVOADO;-41.8550560007038;-22.4407432333269
PRAIA DE JOÃO FRANCISCO;3304151;POVOADO;-41.4873051492364;-22.2088360211418
SANTA CATARINA;3304151;POVOADO;-41.4945431692641;-22.0717617297994
PONTA GROSSA DOS FIDALGOS;3301009;POVOADO;-41.3375217624097;-21.9442118906407
BARRA DO FURADO;3304151;POVOADO;-41.1407689748175;-22.0960818419917
BARREIROS;3154101;POVOADO;-42.385523014616;-21.53524675151
CÓRREGO SÃO JOÃO;3138005;POVOADO;-42.4481817171454;-21.3222479290857
SÃO JOSÉ DO ALEGRE (CAREÇO);3142205;POVOADO;-42.6861340096163;-21.1581798963543
SANTA TERESINHA;3124005;POVOADO;-42.622539955256;-20.9694915478056
SANTO ANTÔNIO DO RIO PRETO;3142205;POVOADO;-42.5955901777776;-21.0635467550475
SANTO ANTÔNIO DA VENTANIA;3124005;POVOADO;-42.6019237861585;-20.957502484924
MACUCO;3143906;POVOADO;-42.4918541032951;-21.1430140344637
SÃO FERNANDO;3143906;POVOADO;-42.451796696132;-21.2098577080986
SÃO DOMINGOS;3143906;POVOADO;-42.4755307094108;-20.9602188734536
CIDADE NOVA;3304706;POVOADO;-42.2050094895375;-21.5300597558472
SÃO SEBASTIÃO DA BOA VISTA;3302205;POVOADO;-42.0812753877598;-21.3350534583608
BAIRRO REALENGO;3302205;POVOADO;-42.1226555386511;-21.2029779240736
DOM SILVÉRIO;3129004;POVOADO;-42.6661404144607;-20.9311160417111
CAREÇO;3124005;POVOADO;-42.5391333414895;-20.843459763065
VARGINHA;3142106;POVOADO;-42.3955896039221;-20.9026775397925
DOM VIÇOSO;3124005;POVOADO;-42.5136339227421;-20.7804430495428
SANTA CRUZ DE MONTE ALVERNE;3142106;POVOADO;-42.4372347194598;-20.7816816792712
SANTA BÁRBARA;3142106;POVOADO;-42.3617840746287;-20.8136750810676
BICUÍBA;3161403;POVOADO;-42.300617406754;-20.7712244018723
CAFARNAUM;3125309;POVOADO;-42.1075449721287;-20.773010660714
SÃO MANOEL DO BOI;3113305;POVOADO;-42.0951236619136;-20.690973390246
VILA MÔNICA;3122009;POVOADO;-42.2304416812657;-20.6160643864038
SANTO ANTÔNIO DO INDAIÁ;3145877;POVOADO;-42.251341750235;-20.5439373859752
SANTO ANTÔNIO ARROZAL;3145877;POVOADO;-42.2212019398769;-20.5551797289965
DE DEPARTAMENTO;3145877;POVOADO;-42.1936447227212;-20.512879197346
PONTÕES;3162559;POVOADO;-42.1130514658246;-20.3704958838241
NOSSA SENHORA DA PENHA;3302205;POVOADO;-41.7541604969851;-21.2965752899507
PARAÍSO;3302056;POVOADO;-41.6939134067228;-21.3751957612005
CÓRREGO DA CHICA;3302205;POVOADO;-41.6629999399054;-21.3251892139067
MURUNDU;3301009;POVOADO;-41.4677765687128;-21.3843500318573
SÃO SEBASTIÃO DA BARRA;3124203;POVOADO;-41.9459082660904;-20.6194422560608
PENHA;3201803;POVOADO;-41.7600950734671;-20.5839828371553
VISTA ALEGRE;3154903;POVOADO;-42.6238588858947;-20.0894429638665
CACHOEIRA DO LIVRAMENTO;3100302;POVOADO;-42.4808956067803;-20.3435154920174
BOM JESUS DE PIRAPETINGA;3112901;POVOADO;-42.2968006168956;-20.1463347341506
SÃO CAETANO;3112901;POVOADO;-42.2415537472973;-20.19242104228
BOM JESUS;3139409;POVOADO;-42.1667327335329;-20.2895224194181
VILA FORMOSA;3139409;POVOADO;-42.0677336361237;-20.3027497753377
ILHA DO RIO DOCE;3113404;POVOADO;-42.4634952170661;-19.4710643516651
SÃO JOSÉ DO TAQUARAL;3130903;POVOADO;-42.0794698854658;-19.4384631464035
BOACHA;3131158;POVOADO;-42.3628650657475;-19.3738079817894
SANTO ANTÔNIO DO BOACHÁ;3109253;POVOADO;-42.3622752406678;-19.3711875608141
SÃO LOURENÇO DA ESCURA;3109253;POVOADO;-42.3597175734844;-19.3173094866792
SÃO JOSÉ DO BUGRE;3109253;POVOADO;-42.2575981700115;-19.3645778439539
SANTO ANTÔNIO DO LIVRAMENTO;3109253;POVOADO;-42.2820100204945;-19.3246089003286
DOM CARLOTO;3168408;POVOADO;-42.0843062783674;-19.2980189541908
JAGUARAÍ;3154150;POVOADO;-41.9003970035686;-20.2031981008595
SÃO GERALDO;3117405;POVOADO;-41.8014094541248;-19.9446070605451
CRICIÚMA;3202454;POVOADO;-41.6197911850193;-20.2183718731926
SANTA CLARA;3202454;POVOADO;-41.5867795915523;-20.2339943840056
PALMEIRA;3137700;POVOADO;-41.7308284230231;-20.1196051351942
DORES DO JOSÉ DO PEDRO;3123528;POVOADO;-41.7285011737538;-20.1063129491527
ALTO SÃO LUIZ;3117405;POVOADO;-41.6243531180948;-19.9422161668141
SÃO BARNABÉ;3117405;POVOADO;-41.5990406221715;-19.881000820137
SANTA RITA;3144003;POVOADO;-41.5632293075474;-19.956169142376
SANTA CRUZ DO RIO PRETO;3150158;POVOADO;-42.0417276580652;-19.7176317190766
MANDUCAS;3130556;POVOADO;-42.0088199522933;-19.7205733187172
SÃO JOSÉ DO PEIXE;3130903;POVOADO;-41.8238101240149;-19.4749828107419
BANANAL DE CIMA;3168408;POVOADO;-41.8395749249979;-19.3706505738695
BANANAL DE BAIXO;3168408;POVOADO;-41.8501289059964;-19.3514714019907
SANTA RITA;3168408;POVOADO;-41.7640365532099;-19.2670734221547
TAQUARAL;3151909;POVOADO;-41.6671337086076;-19.5748453523099
CACHOEIRÃO;3151909;POVOADO;-41.5877725809463;-19.4372615770937
TRÊS BARRAS;3168051;POVOADO;-41.5652774616232;-19.7258931645005
PEGA-BEM;3168408;POVOADO;-41.7047890588605;-19.3072251773654
VISTA ALEGRE;3102209;POVOADO;-41.578144381128;-19.3894213637023
SANTA LUZIA DO CARNEIRO;3133204;POVOADO;-41.7365820373917;-19.1652374879548
DIVINO DO SUL;3133204;POVOADO;-41.6698403644863;-19.138881469616
DIVINO DO SUL;3169505;POVOADO;-41.6662580266754;-19.1373074915279
CHAPADA DO BUENO;3118403;POVOADO;-41.5190460329275;-19.3874772745572
CONSELHEIRO JOSINO;3301009;POVOADO;-41.3401285005276;-21.5059096399947
GUANDU;3301009;POVOADO;-41.323734329236;-21.5593270351949
IMBURI DE CACIMBAS;3304755;POVOADO;-41.1882293195953;-21.4993251266366
JAQUEIRA;3204302;POVOADO;-40.9902806869676;-21.1999990974737
SÃO PAULO;3204302;POVOADO;-41.0748587573056;-21.035134718405
BREJO GRANDE DO SUL;3202801;POVOADO;-40.9800598371651;-21.0422899405874
GRAÚNA;3202801;POVOADO;-40.9119420343795;-21.0260427845318
IVO MARTINS;3201407;POVOADO;-41.205916237672;-20.6311780841871
PEDRA BRANCA;3205036;POVOADO;-41.0467181807033;-20.6908603606325
CÓRREGO ALTO;3205036;POVOADO;-41.0223734333556;-20.6539226551828
GOMES;3202801;POVOADO;-40.8157407884066;-20.9212624337143
MONTE BELO;3202603;POVOADO;-40.8493220408558;-20.749063807175
CAPIVARA;3205036;POVOADO;-41.0548887366889;-20.5898787038701
ANTIGA SEDE DE ARACÊ;3201902;POVOADO;-41.0036679812801;-20.3909616707627
LIMOEIRO;3200409;POVOADO;-40.679447229971;-20.6951488336777
IGUAPE;3202405;POVOADO;-40.4957864948952;-20.5705797541005
CEDRO;3201159;POVOADO;-41.2959995960577;-20.1245606164635
INDAIA;3201704;POVOADO;-41.2232530407323;-20.318203893512
PONTO ALTO;3201902;POVOADO;-40.8170683455471;-20.2872746192832
PEROBAS;3201902;POVOADO;-40.7838923552668;-20.2849442223534
SANTA LUZIA;3203163;POVOADO;-40.9725868647954;-19.8587895414902
SANTA HELENA;3202900;POVOADO;-40.8950037172971;-19.9061080181507
LAJINHA;3144003;POVOADO;-41.4162597890852;-19.720583843394
MASCARENHAS;3200805;POVOADO;-40.9136808433848;-19.5048981655006
SANTA ROSA;3200607;POVOADO;-40.2826388464426;-19.9277335145659
BARRA DO TRIUNFO;3203130;POVOADO;-40.5001928811161;-19.6969301057749
SÃO MARCOS DE MARILÂNDIA;3203353;POVOADO;-40.5397510002115;-19.4453555909766
SÃO JOÃO PEQUENO;3201506;POVOADO;-40.7535553943628;-19.3496228195297
PONTE DO PANCAS;3201506;POVOADO;-40.6881459224451;-19.4240320417642
MONTE SINAI;3203353;POVOADO;-40.6136760979279;-19.3887553498036
SANTO AFONSO;3203130;POVOADO;-40.3739071776102;-19.7198799666439
GUAXI;3203205;POVOADO;-40.1453790430286;-19.2327832270192
COMENDADOR RAFAEL;3205010;POVOADO;-40.1926210855661;-19.1645131419503
BAIXO QUARTEL;3203205;POVOADO;-40.0896689343801;-19.5400380357289
RUINHA;3100500;POVOADO;-42.5404125325597;-19.1162276737819
SÃO FRANCISCO;3100500;POVOADO;-42.4794248176888;-19.0606635461918
BOM JESUS DA BOA VISTA;3171808;POVOADO;-42.6450330013025;-18.7072758636847
SANTANA DO BARRO;3122207;POVOADO;-42.5226086663316;-18.7329540319853
BEIJA-FLOR;3161601;POVOADO;-42.318116929429;-18.9664655315271
VINHÁTICO;3161601;POVOADO;-42.2826732640689;-18.9615501414131
PIEDADE;3161601;POVOADO;-42.2791246423285;-18.87166198236
SERRARIA;3149952;POVOADO;-42.2064392674217;-19.0667180776958
SANTO ANTÔNIO DO PORTO;3127701;POVOADO;-42.1783650847948;-18.7659360513561
SÃO PEDRO DO TAPERÃO;3144201;POVOADO;-42.2051181112299;-18.5500776652522
CINCO ILHAS;3164100;POVOADO;-42.5513521497994;-18.3448774398424
BOM JESUS DO TABULEIRO;3163508;POVOADO;-42.5917803425131;-18.2453347212866
CÓRREGO DANTAS;3164100;POVOADO;-42.5330682148988;-18.2396733670932
FONSECA;3136553;POVOADO;-42.4589083739319;-18.2739991343032
TABATINGA;3163508;POVOADO;-42.6594257782472;-18.1679142207271
LIMEIRA;3164506;POVOADO;-42.4978813941932;-18.1420805595525
EMPOSSADO;3171907;POVOADO;-42.3220201494446;-18.4275280639638
GRAMINHA;3100609;POVOADO;-42.2642847578228;-18.2328172407365
SÃO SEBASTIÃO DA BARRA;3140100;POVOADO;-42.1068108995999;-18.4289144371316
CRUZEIRO;3163003;POVOADO;-42.1903166116689;-18.2664697461491
BOM JESUS DO ROSENDO;3163003;POVOADO;-42.1107032133234;-18.2777441294736
SANTO ANTÔNIO DO SURUBIM;3100609;POVOADO;-42.2090762969561;-18.1410484289487
CATEQUESE;3100609;POVOADO;-42.2150799011448;-18.1011932027973
BOM JESUS DA VISTA ALEGRE;3112653;POVOADO;-41.7868226425402;-19.0643456281892
BOM JESUS DO PRATA;3126901;POVOADO;-41.7492040726814;-18.572708881497
SÃO SEBASTIÃO DAS LARANJEIRAS;3127305;POVOADO;-41.4894091011383;-18.9475985962569
NOVA BRASÍLIA;3127701;POVOADO;-41.6674096173467;-18.690271074637
BRASILÂNDIA;3126901;POVOADO;-41.9492342320496;-18.3983153171083
CAFELÂNDIA;3132701;POVOADO;-41.8603709144377;-18.1320817388799
SÃO JOSÉ DA FORTUNA;3132701;POVOADO;-41.8103265685903;-18.0079426503033
CIBRÃO;3126802;POVOADO;-41.5954109708691;-18.2096863390708
CACHOEIRA DE ARANA;3126802;POVOADO;-41.547630601729;-18.0738347484773
LAJINHA;3168606;POVOADO;-41.5367460868249;-17.9646140918786
POTON;3168606;POVOADO;-41.4718143327857;-17.9242798972507
PONTE NOVA;3112307;POVOADO;-42.6786017384461;-17.6419438530136
DOM JOÃO PIMENTA;3112307;POVOADO;-42.4582911466106;-17.7776412653775
SANTA LUZIA;3112307;POVOADO;-42.4161900487889;-17.7979526158118
SÃO CAETANO;3112307;POVOADO;-42.6717728680969;-17.5767804384835
NOSSA SENHORA DE FÁTIMA;3171071;POVOADO;-42.6000316882668;-17.5102143606932
NOSSA SENHORA DE FÁTIMA;3112307;POVOADO;-42.5992629666328;-17.509258177803
BOM JESUS DO GALEGO;3112307;POVOADO;-42.5706818443633;-17.4851718947076
JOSÉ SILVA;3169703;POVOADO;-42.6119837831693;-17.416590731049
CAMPO ALEGRE;3169703;POVOADO;-42.5877577116171;-17.3798798607299
CAMPO DO BURITÍ;3169703;POVOADO;-42.603914093647;-17.3482243701038
BEM POSTA;3141801;POVOADO;-42.5181871627205;-17.4816908138961
FURQUILHA;3141801;POVOADO;-42.491033162488;-17.3296654803846
EMBIRUÇU;3141801;POVOADO;-42.4043808518691;-17.3152575587583
BONFIM;3100609;POVOADO;-42.3126739359261;-17.8661032289402
CHAPADINHA;3112307;POVOADO;-42.3427414463797;-17.7461707125119
SANTO ANTÔNIO DOS MOREIRAS;3102852;POVOADO;-42.3233705218055;-17.6397745874215
PALMITAL;3141801;POVOADO;-42.3544342780872;-17.3734752707268
LAMBARI;3145307;POVOADO;-42.0656419864579;-17.4609074051851
GOUVEIA;3138351;POVOADO;-42.700602905597;-17.1152314911873
CANSANÇÃO;3141801;POVOADO;-42.3926342656339;-17.276061077853
POVOADO DE CATUTIBA;3136520;POVOADO;-42.6813862097382;-16.9061140672424
IGICATU;3136520;POVOADO;-42.6388463020681;-16.8231145061227
VILA DE SANTO ISIDORO;3106507;POVOADO;-42.4972522945812;-16.9943372172101
VAI LAVANDO;3106507;POVOADO;-42.4985892994778;-16.8737204662071
PALMITAL;3106507;POVOADO;-42.4445814022969;-16.854943267406
LAGOINHA;3106507;POVOADO;-42.5024976019998;-16.7198987647267
VARGEM DO SETÚBAL;3116100;POVOADO;-42.2928882881227;-17.2560815316694
BARREIROS;3126505;POVOADO;-42.356557122576;-17.1035801615701
MACHADO;3103405;POVOADO;-42.2068497717104;-17.1040638784959
ALFREDO GRAÇA;3103405;POVOADO;-42.0998035729997;-17.0279385635226
NORETE;3126752;POVOADO;-41.9735621949374;-17.9063131290499
SANTA CRUZ;3145307;POVOADO;-41.8295411325065;-17.4193897704482
BAIXINHA;3152402;POVOADO;-41.7023034588103;-17.8505487710107
SANTA BÁRBARA (PORFÍRIOS);3115458;POVOADO;-41.5645435128665;-17.3658753703696
JENIPAPINHO;3115458;POVOADO;-41.48259455869;-17.4336384902119
NEVES;3103405;POVOADO;-41.8920701926275;-17.057075714856
BOM JESUS DA AGUADA NOVA;3103405;POVOADO;-42.0439741252281;-16.9297969994998
TAQUARAL;3134004;POVOADO;-41.8668349442132;-16.6951687493148
SANTA LUZIA;3113008;POVOADO;-41.7091180077363;-17.2554313304413
ENCACHOEIRADO;3146305;POVOADO;-41.60133835831;-17.0653329958542
VARGEM GRANDE;3162575;POVOADO;-41.1968292671724;-18.6839204408035
NAZÁRIO;3139607;POVOADO;-41.0013184704087;-18.7184617806442
CAFELÂNDIA;3200169;POVOADO;-40.9992411164721;-18.6611781914028
TIPITI;3104700;POVOADO;-41.2348635592027;-18.4187353977986
NOVO HORIZONTE;3202108;POVOADO;-41.1403406676775;-18.2962811539385
SÃO MIGUEL;3104700;POVOADO;-41.3847807660854;-18.1690461159086
CANAÃ DO BRASIL;3104700;POVOADO;-41.2056346930851;-17.9795452514655
BOM DESTINO;3200169;POVOADO;-40.9824574317796;-18.430301728392
SANTA RITA;3202108;POVOADO;-40.919827383567;-18.311217197991
RIBEIRÃOZINHO;3202108;POVOADO;-40.8564991396341;-18.2225259229119
ÁGUA LIMPA;3203908;POVOADO;-40.6676541929679;-18.8677367578988
SÃO ROQUE DA TERRA ROXA;3204708;POVOADO;-40.5068145777934;-18.9129490477727
BOA VISTA;3203908;POVOADO;-40.7598188206922;-18.8209968372325
CEDROLÂNDIA;3203908;POVOADO;-40.6872359537981;-18.808053338172
TODOS OS SANTOS;3205150;POVOADO;-40.6905695177833;-18.6102849881432
CRISTALINO;3203908;POVOADO;-40.5773032600472;-18.7842528076745
PRAÇA RICA;3205150;POVOADO;-40.614551420029;-18.5232158885325
JUNCADO;3205010;POVOADO;-40.1427051978966;-19.0874846478333
PATRIMÔNIO DO BIS;3203908;POVOADO;-40.3383091591782;-18.5585886104079
QUILÔMETRO TRINTA E CINCO;3204906;POVOADO;-40.1589336269784;-18.7139448877967
SANTA MARIA;3204906;POVOADO;-40.1414024452;-18.5810231576017
ITAPEBA;3202108;POVOADO;-40.638514261918;-18.3222429623458
SÃO LUÍS DOS REIS;3203908;POVOADO;-40.5209016439626;-18.4888958672876
VILA FERNANDES;3204104;POVOADO;-40.1405492870571;-18.4423772626352
ÁGUA BOA;3203601;POVOADO;-40.3974111935986;-17.9821558463983
SÃO SEBASTIÃO DO NORTE;3203502;POVOADO;-40.1732554321323;-18.1065038698827
BREJÃO;3168606;POVOADO;-41.2356964010268;-17.7810385914492
MARAVILHA;3168606;POVOADO;-41.1000083811266;-17.5621195830242
LIMEIRA;3148509;POVOADO;-41.129887876023;-17.4677404364849
FREI GONZAGA;3145356;POVOADO;-41.1805304225923;-17.40995103072
RIBEIRÃO DE SANTANA;3113008;POVOADO;-41.3822065036552;-17.0998595028778
AMERICANINHA;3145356;POVOADO;-41.1892427815542;-17.1204461544299
BOA VISTA;3152170;POVOADO;-41.3466118151556;-16.9881509787118
VIRGEM DAS GRAÇAS;3152170;POVOADO;-41.3542911396713;-16.9450529619897
MAIRINQUE;3113701;POVOADO;-40.4934088142556;-17.7879747811042
SÃO PEDRO;3170305;POVOADO;-40.678657989032;-17.3202481405032
VILA GABRIEL PASSOS;3144300;POVOADO;-40.5269519431008;-17.5637649648517
LAJEDÃO;3166709;POVOADO;-40.3457819737022;-17.6156318237651
AIMORÉS;3166709;POVOADO;-40.1772004016912;-17.849289056595
SÃO JORGE;2922003;POVOADO;-40.1617038377861;-17.7845918872012
VILA BETINHO;2918902;POVOADO;-40.2161975348096;-17.6067033969791
CAPIXABA;2912806;POVOADO;-40.1837807726957;-17.7170498639662
AGROVILA PINDORAMA;2921104;POVOADO;-40.1727179700902;-17.43281327802
MUTUM;2921104;POVOADO;-40.4564583350668;-17.2799210223488
MONTE CASTELO;3127057;POVOADO;-40.7601255204775;-16.8845091923861
VILA FORMOSA;3155108;POVOADO;-40.5548515090177;-16.759866442888
VILA RESENDE;2916005;POVOADO;-40.4365604909103;-17.0321987244831
SANTA RITA DO PLANALTO;2916005;POVOADO;-40.2380231234735;-17.2548812575154
SANTA LUZIA DO NORTE;2921104;POVOADO;-40.2362249200691;-17.2581958132718
SÃO JOSÉ;2916005;POVOADO;-40.2865540537128;-17.0773170319937
SALOMÃO;2916005;POVOADO;-40.1768869861406;-17.0860859273865
CENTENÁRIO;2933257;POVOADO;-40.1565728300477;-17.0719283660647
JERIBÁ;3146750;POVOADO;-40.3981626889297;-16.8428205291218
CRUZEIRO DO SUL;2933257;POVOADO;-40.2384893076932;-16.9744176231884
SÃO JOÃO DA BOA NOVA;2918456;POVOADO;-40.1963414879591;-16.9979118714718
MONTE AZUL;2918456;POVOADO;-40.2098314471428;-16.7131618714796
CURRAL DE VARAS;3146255;POVOADO;-42.5935582299558;-16.2775420969401
CAMPO DE VACARIA;3146255;POVOADO;-42.6155160309215;-16.2276987341726
LAGOA DE BAIXO;3156502;POVOADO;-42.4259682816655;-16.2889289371345
LAGOINHA;3127073;POVOADO;-42.441256876324;-16.0946824247293
VEREDA;3157005;POVOADO;-42.0654122854794;-16.2339625484828
NOVA FÁTIMA;3157005;POVOADO;-42.0708410319892;-16.1743467372478
CURRALINHO;3157005;POVOADO;-42.0752265392962;-16.1109389220697
NOVA AURORA;3155603;POVOADO;-42.6707657663918;-15.9053925227153
MARTINÓPOLIS;3127073;POVOADO;-42.4806642132366;-16.0638363075369
ENTRONCAMENTO DE TAIOBEIRAS;3145372;POVOADO;-42.4594347971595;-15.9741537089603
SÃO JOÃO DO PEQUI;3145372;POVOADO;-42.4342126516479;-15.9535914313407
INDAIÁ;3145372;POVOADO;-42.392559617338;-15.9850651133805
MONTESCLARINHOS;3157005;POVOADO;-42.1419419092188;-15.9705324386309
LAGOA GRANDE;3168002;POVOADO;-42.1520756123861;-15.8179983430502
BOA VISTA;3130655;POVOADO;-42.2719041089119;-15.5627697874185
AMPARO DO SÍTIO;3156502;POVOADO;-42.0055169333633;-16.3452378739963
ÁGUA BOA;3157377;POVOADO;-41.9285407735462;-16.0929077857915
RETIRO DA SAUDADE;3117009;POVOADO;-41.8128647585677;-16.159145583931
SANTO ANTÔNIO DO ITINGA;3157377;POVOADO;-41.8040312798567;-16.1228222904056
SÃO JOÃO GRANDE;3133303;POVOADO;-41.4967858326406;-16.6902912856514
GENERAL DUTRA;3141405;POVOADO;-41.6276060766887;-16.2410069676637
CATÉREOCONGO (PITANGUEIRA);3102704;POVOADO;-41.5080329795091;-16.0848804403018
MIRANDÓPOLIS;3168002;POVOADO;-42.0074802629174;-15.8509640579412
BARREIROS;3106655;POVOADO;-41.7962342219777;-15.7095870417739
VILA SÃO JOÃO;3106655;POVOADO;-41.7924190289753;-15.7027356702091
MANDACARÚ;3162708;POVOADO;-41.8262740216016;-15.4868788926459
TANCREDO NEVES (CARIRI);3102704;POVOADO;-41.4297913360393;-15.869627845128
CAMPO NOVO;3101003;POVOADO;-41.541785315626;-15.54808265983
VEREDA DO PARAÍSO;3144656;POVOADO;-41.4540274300609;-15.4920573429667
CAROBA;3160454;POVOADO;-42.598619828244;-15.4122060066008
SÃO JOAQUIM;3160454;POVOADO;-42.638836919107;-15.189470055374
POVOADO DE AREIÃO;3143450;POVOADO;-42.5855467299302;-15.1475932674355
SÃO JOSÉ;2917409;POVOADO;-42.5619880873513;-14.917746204998
RODÃO;2921807;POVOADO;-42.4534646903703;-14.984306530686
PINTADO;3130655;POVOADO;-42.3094571965636;-15.4739429794158
ITAIPAVA;3170651;POVOADO;-42.3097639772617;-15.433035509098
BOA SORTE;3162708;POVOADO;-42.1560117587013;-15.3379430855291
BELA VISTA;2921807;POVOADO;-42.2940644305272;-15.0132998974367
FEIRINHA;2908705;POVOADO;-42.0813520703916;-15.0218762220445
SALINAS;2932606;POVOADO;-42.6396107301692;-14.8334728111911
TANQUE;2924504;POVOADO;-42.6862335303039;-14.3883236019738
NÚCLEO HABITACIONAL DE CERAIMA;2911709;POVOADO;-42.6962790350251;-14.2785499973234
JUREMA;2919405;POVOADO;-42.4605257530835;-14.4760747269381
DUAS PASSAGENS;2919405;POVOADO;-42.4154080537069;-14.5177477757489
VARGEM GRANDE;2919405;POVOADO;-42.438398832082;-14.4175314313051
VARGEM GRANDE;2905008;POVOADO;-42.4371842531229;-14.4119270005618
